idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
436,38063,16275,8360,7938,49886,48394,45471,26686,22123,19767
437,33013,3766,49812,33541,25178,39530,19957,41017,43639,22201
438,5464,3926,35493,24145,35797,40110,10315,17786,21880,33714
439,25800,6254,6726,45009,12091,40133,28236,48620,12980,18584
440,14795,14926,38280,6542,41068,36249,15903,29110,33710,35211
441,34952,12919,14225,31728,31327,26621,39333,38888,44767,33685
442,36828,46493,26175,37978,32206,35017,48580,10871,20128,11811
443,12127,34892,44836,5296,7187,22188,39081,39773,40888,47230
444,23741,37422,23899,6702,48560,49882,4373,20474,42788,23774
445,33993,46041,6624,17841,11288,6586,8614,37966,14820,19349
446,47745,44185,33446,22759,13050,16832,35513,23753,45137,31790
447,45421,33351,7668,1349,28235,45299,2699,44109,13711,13221
448,12892,19831,35855,47221,25965,27373,16553,26096,460,6334
449,32947,24888,7582,40672,27291,42551,16351,16505,39597,48422
450,314,827,25363,5150,9097,11300,35628,2146,2732,26094
451,36237,6434,25050,47175,28167,9927,2721,46272,23423,20312
452,46118,387,20879,18250,7145,5480,21113,11113,44491,39883
453,22923,22455,39154,18611,23712,898,22720,6534,27297,39847
454,38793,27769,8012,9177,35088,16929,12462,44948,11836,32701
455,36628,14616,1963,13843,12958,27771,19288,7546,46414,40645
456,47963,26773,43621,12474,18679,43230,6760,15839,33783,4110
457,39851,44427,46605,18868,13700,35593,30345,34923,33085,44116
458,12681,42063,9355,8313,12961,21354,31162,8449,46084,5462
459,38005,22360,9683,29177,48770,20707,46074,35053,44271,25791
460,2654,46044,41072,14221,29025,40307,39311,13223,41830,95
461,1895,1047,26809,40615,13326,39040,37121,37049,823,1662
462,41609,25389,7364,47770,5216,26129,16043,48442,26243,16308
463,11977,1598,19551,7335,13121,3022,14443,1419,25995,29861
464,38332,26044,371,32195,19504,36806,23988,29369,3648,24028
465,8749,32288,32143,19341,45608,25679,34003,35385,17705,28750
466,20977,15905,33233,24622,12142,11500,8821,5392,19003,11083
467,42802,25873,2200,8541,31300,8607,4519,11799,32988,36505
468,33582,34104,11174,24967,25868,35706,26723,2270,32283,6842
469,47512,33644,32675,46317,21842,20430,43603,37936,45714,15893
470,14580,13532,15532,4045,16134,6743,49384,5521,306,22726
471,36322,41556,9326,49112,9597,33018,35528,45498,43044,45682
472,29293,22170,35775,37227,42491,23645,46651,45220,32538,11621
473,5622,33952,2197,29486,39691,14379,49519,38492,18554,13755
474,29694,27244,42934,45378,38160,15360,9768,29739,41610,12645
475,16711,32871,45400,42931,24414,33019,12937,39105,8456,7620
476,31309,32971,8726,43941,2186,39158,36355,35434,46630,30957
477,21659,538,33907,29453,16091,3855,43991,12289,43841,30200
478,30920,10106,40362,18155,26301,19210,32069,45648,10003,14867
479,11985,26965,3153,47902,12834,32341,35562,8798,797,48964
480,49180,14695,36963,45409,29474,14352,19573,19868,31480,4168
481,33205,24736,34132,28531,10186,45467,33054,5692,43594,5172
482,34958,39729,28362,17993,38638,41163,4449,10047,26187,17099
483,49087,42934,18857,21434,24948,13947,32983,18328,46176,3686
484,19567,44666,26731,48139,14682,20148,29344,967,29846,6286
485,30374,4200,41735,34879,49512,38749,31073,49042,36307,48658
486,37263,32224,30161,40009,17480,45479,36481,7001,48155,40411
487,42052,47232,11956,1674,34475,21534,49870,14866,29720,3700
488,1446,19733,9702,18451,21771,11868,100,45455,8358,47921
489,11365,10163,8505,7262,22604,20084,33121,16295,5544,8734
490,14734,18743,14644,3332,30499,31435,1615,3605,34334,33018
491,17314,40116,23976,7342,7534,18712,43786,2729,46735,29107
492,43069,18663,6267,24755,10910,16162,2639,22970,32589,13136
493,7703,36185,12615,48629,41006,17076,8636,25013,33181,33828
494,6598,14832,268,32555,36211,21405,27904,41320,2804,6914
495,41755,44276,22433,1522,423,22675,15843,35982,42816,10444
496,16399,9450,13687,31866,47348,1278,22718,47334,20159,13159
497,38946,21369,45119,29004,13807,10828,49276,25239,4326,18902
498,38591,44384,42086,20185,19604,16460,15061,44221,4971,40106
499,35057,20600,25202,17318,21873,5662,14816,24488,9519,38728
500,47927,6094,30561,12019,41783,40119,18837,23608,25516,6303
501,44882,42399,20145,14100,536,43446,15758,21965,8943,33461
502,27972,9470,27631,46588,487,27105,27188,43494,17020,35404
503,47902,1439,12761,38266,49060,35588,16274,30107,33997,19832
504,10634,16000,25986,49277,23743,26626,7651,9007,28804,1691
505,16498,38193,35752,16663,22607,45015,14835,6241,30967,9150
506,47588,19115,28901,37579,27973,13557,5566,47814,16457,402
507,31520,3768,9670,26588,22516,48684,6339,34126,11650,37758
508,930,11509,30437,20297,35741,26115,29537,49664,13866,37564
509,23890,3956,23142,6493,38204,34253,33098,18774,49729,5403
510,24212,48527,37384,4914,21,16884,46057,44519,3303,45302
511,8370,6144,45188,48300,39222,40205,46918,28566,42260,40445
512,32963,27227,7409,34006,26329,31899,1032,10663,21758,37178
513,40429,6063,41241,5825,6391,14617,1468,46409,17937,48993
514,40582,20456,26648,49594,18936,45773,40945,47258,48344,1556
515,20188,20312,48313,38474,43743,25697,27786,17840,18197,27085
516,11988,29896,5578,19887,48429,40465,21753,38762,30285,7271
517,31715,49412,1436,12155,36185,33242,3049,892,46978,40650
518,41150,19845,24355,10634,23336,48956,36400,29702,21314,19707
519,40435,37872,12366,8086,1380,8817,27020,27255,17804,3321
520,24261,18634,45435,20492,42108,34833,30155,13113,40238,2070
521,27851,10082,29898,9564,49849,24336,3975,47079,11929,4455
522,31272,10007,34267,34785,11963,33294,6742,30202,18519,24437
523,33208,45585,4726,39193,11359,24419,15429,26394,31621,25857
524,35776,18179,31873,18123,1390,36071,42804,27248,9983,15407
525,45321,43713,39779,6765,44673,31969,40490,46319,48448,45321
526,42115,12299,10621,3072,37003,8358,22466,36391,32255,17156
527,18587,33339,7119,32839,45384,14713,27974,20326,29356,20561
528,20513,5167,40084,32230,46991,17432,32574,40469,34909,13064
529,18823,31770,35617,29629,43804,42474,16547,38468,15359,22155
530,8799,44443,37548,40232,13304,1701,17344,42507,29060,4909
531,12664,21504,3544,3673,13938,49937,23868,10974,22449,8749
532,6164,26282,32984,23155,35385,20998,24138,27224,27552,6534
533,44576,43505,36338,30706,42799,36848,15434,32264,49974,42168
534,31109,43740,1584,46454,18590,15670,18595,35905,38149,43208
535,45561,38927,12775,42759,30296,13950,47874,26108,41502,25449
536,24888,6552,47183,7848,35086,42853,22940,24741,47102,31246
537,19311,411,43552,18073,37084,42278,8651,1806,34978,16314
538,4224,20560,12782,22962,42372,27109,16713,2953,12226,45811
539,19137,26303,5735,44728,25814,7528,40144,1150,44914,16833
540,4652,43588,48811,24852,34812,31725,25960,44298,31271,48740
541,202,13328,22137,36509,36575,13904,12221,30067,20938,45307
542,25548,15158,33318,8953,40064,48431,48055,44040,33481,23276
543,33093,48104,16053,13644,25257,1588,24528,27645,5161,45309
544,30364,40940,4864,11910,35953,105,4547,47855,19253,41879
545,3510,13932,41430,21038,17254,36191,25140,19957,23966,30767
546,16078,45616,14236,12471,48664,47854,47305,2595,5560,7619
547,25247,20248,16347,21773,17004,43852,32927,12802,42942,44516
548,14398,26300,13915,30064,6106,4790,22271,4344,11548,47504
549,20008,46364,33992,71,31891,3234,21736,44330,15496,43020
550,28339,7268,19848,1182,15662,28064,30311,22415,22267,3663
551,21018,25276,4848,14783,10830,567,31008,11078,47088,24782
552,43827,34313,22023,39082,46761,10552,31353,2071,38109,30883
553,43615,28229,49945,16148,20080,28337,20164,31079,2372,41950
554,16731,27588,28513,796,26204,45573,14468,1964,49761,7401
555,45405,45051,45543,16501,28787,36358,47327,47695,19074,40318
556,46029,10399,38921,40144,2794,20966,2348,40592,49925,11226
557,23217,42925,10167,29906,18372,5070,35860,37130,5138,3043
558,839,23227,26385,44181,23367,29745,4746,37377,7918,28280
559,28387,21855,3635,23419,4758,7864,10860,8774,18096,29486
560,5420,13259,37334,33218,11984,9366,25494,21010,15709,33849
561,29033,33854,5118,34955,9148,36819,15468,13737,38796,13180
562,4277,7211,14760,39679,44390,36733,18509,28239,37479,34175
563,28765,45537,11645,33886,23776,29462,32949,36270,30600,38197
564,499,946,38438,23338,10777,10622,8100,35229,42619,27491
565,14448,48361,29109,15106,32186,2688,24014,27816,27304,10420
566,42915,12643,23485,21275,5776,9836,33651,34622,46409,4948
567,18214,5880,14318,31416,31688,30567,35183,18966,36139,40862
568,48339,4608,38347,44293,46760,34595,3690,48074,30654,11123
569,5169,16828,17930,48513,43210,4201,40837,40740,33474,11897
570,42496,3450,36523,5516,35831,11503,9837,49636,46233,37310
571,23833,24191,23147,41643,14511,9718,17223,44408,18581,31788
572,9330,31076,328,9118,4498,35736,21162,1508,42464,4502
573,39280,16896,19400,41169,24588,6867,19418,7113,28341,20964
574,42948,15245,12108,175,10806,46609,12292,29235,25594,16767
575,48485,34482,44169,25542,10123,34781,5498,9285,1712,20755
576,28093,33742,29297,41525,20149,16987,16327,1128,40779,23374
577,38830,46433,48865,46756,41938,48482,35680,45871,26545,12343
578,45945,31792,131,37086,19658,38494,30097,10621,47651,43103
579,9886,5231,16233,32721,1478,47268,36126,47651,20646,1967
580,36579,33242,44045,48474,30392,45977,20633,16158,46416,19465
581,23005,30708,33954,23344,33371,49522,924,12196,28457,24475
582,46563,15924,19011,2839,7819,42584,22709,47304,10315,41614
583,19747,27008,4230,5767,27215,24084,43950,25977,33459,11962
584,22135,12300,25111,11865,1119,18773,39634,28939,21433,47520
585,40003,42391,12809,45418,20586,10869,5511,23791,16291,10232
586,21219,21138,24864,38254,4360,43197,38420,1769,20571,15706
587,22363,42717,42283,40398,16084,17250,46684,19720,48210,5458
588,46789,11435,32138,7041,4074,47600,37748,28013,1631,37308
589,26592,27708,15136,40840,32656,31465,28553,19149,30997,7561
590,40369,23593,15942,25049,37839,49031,45091,35214,46765,14224
591,4688,17463,29637,36035,23292,918,31816,45278,2763,6888
592,952,38500,46577,41977,25615,49838,29815,21295,44256,38306
593,9947,11773,34890,37866,46636,39414,18141,39683,20465,31771
594,26743,12380,26790,48462,7885,24531,6957,46925,25119,43769
595,4192,25034,29473,23218,9719,25891,46930,36381,47524,6065
596,21622,49793,35092,47705,33542,7019,32051,13116,14190,34903
597,23105,4841,7151,27284,10482,1331,24654,36403,17853,15164
598,34221,45927,36372,33211,47236,49990,3899,48985,4675,43681
599,20249,28492,30634,4269,40775,25715,30965,45943,23537,31791
600,35106,2138,9153,9346,11923,32347,38196,42804,12282,21730
601,19612,14113,10384,34078,40730,14024,41363,43222,35798,34652
602,33841,2730,49108,9632,11780,15070,48222,4567,24985,5827
603,6557,19467,1594,49352,49528,17871,30200,47238,21215,2680
604,2256,14270,26917,2806,6355,44015,17265,12135,17142,37349
605,6929,22418,18328,39062,32160,44424,37651,26664,5051,41470
606,42701,36523,974,4718,7624,2530,27244,10180,44298,35099
607,18666,11085,24286,6893,23304,42900,2135,13549,47471,37854
608,566,6332,31229,30784,3035,19398,19140,41151,17658,43236
609,32280,45268,33990,37793,44435,27814,25885,8659,46431,2953
610,3022,34773,22421,44842,37348,33540,40118,5526,44842,6248
611,3689,47083,27228,15605,39841,34364,34723,9501,26251,10485
612,40825,29960,41513,20839,13281,15312,28814,22000,2376,39485
613,10328,8533,39009,42031,19513,48751,6020,6447,29890,5414
614,34602,46519,79,27151,14339,30314,9233,7239,44267,38153
615,30214,27859,17169,15776,12996,31741,36884,1967,7861,26234
616,33264,1594,9989,33265,15428,16492,936,36649,19027,8581
617,14747,5529,44751,22776,10345,1202,36311,6662,44215,30995
618,45903,1311,28394,2097,47835,9356,47164,31168,24095,21368
619,22867,48828,19544,25328,1198,6454,19320,37114,20361,29902
620,40344,40811,10016,24721,27020,32272,19942,13992,42322,21999
621,28921,6915,17855,12208,41399,47010,6290,45853,24235,2980
622,35818,11573,17968,26263,4055,34518,5681,9018,21589,2671
623,44879,24517,20958,36910,35262,33530,21536,49381,26477,49349
624,13216,27947,46009,34535,27296,7823,43992,977,18965,15552
625,16838,12268,15946,47824,10733,42631,35871,36705,19025,20246
626,39785,37904,2999,35222,23044,6489,45043,24387,18517,46665
627,36195,8110,14181,45998,15374,29444,4375,14653,16535,26840
628,9168,14760,19558,31628,34397,16677,49147,45577,44507,49791
629,39499,4519,7331,41586,14914,10469,5427,44003,16736,45121
630,28092,31778,17277,1082,5711,19761,42412,49986,23846,18542
631,2317,1463,31049,20843,40851,21944,44807,41987,36298,23135
632,33198,408,34101,24406,37530,12946,24094,41800,39243,11528
633,25718,8734,5641,37680,41268,48449,49757,43680,9348,33830
634,6507,32571,31481,22493,30955,27692,44404,45661,38243,43345
635,36172,2998,1016,10906,40744,44193,3576,4747,22609,8118
636,14435,1765,41995,41827,47698,24793,49911,28541,9072,44313
637,47550,36004,7195,29663,33860,33829,37015,35530,5241,39885
638,9077,15896,28124,4877,38358,16217,25530,19542,26952,22150
639,29676,12518,13510,39126,3176,13159,43483,7887,39320,27571
640,8350,40599,4064,48332,47058,35003,33549,47227,7396,83
641,8480,8331,23708,39051,4808,16416,41866,20167,31664,26848
642,31697,48318,38596,36858,36476,48366,4957,22240,33205,10035
643,46888,3351,16782,14248,47874,29819,20844,40288,11686,9287
644,29354,32159,2984,418,39434,16498,21287,25925,27658,9361
645,20506,13885,8783,49965,21605,32379,21841,16110,20602,5116
646,38383,36948,18963,45458,31423,15204,42926,46035,35792,28792
647,20286,31816,9461,29960,39761,39353,39254,2120,26734,29825
648,14425,37874,21465,33465,12342,21914,30846,24894,23282,23249
649,49627,34832,36812,39927,38573,19426,2055,4067,23752,38241
650,16275,41549,438,26666,16016,36427,5829,27144,30915,22903
651,33137,2490,35253,27719,32590,26605,36345,21938,12455,24217
652,6931,28101,33536,35822,45063,24448,9669,33431,35612,2701
653,41016,29114,18988,23664,24443,23096,39030,42094,4109,30253
654,14257,18537,28661,20865,18345,14307,42112,3177,4980,47258
655,16218,5122,20750,12733,21747,45634,48824,1693,10834,32800
656,44856,19232,46095,32676,41664,40950,7759,43711,7647,29710
657,38657,29442,219,48810,4007,8620,39767,17672,4011,18408
658,10722,31534,9687,18924,46201,34856,40096,21604,23968,27742
659,5398,12989,24478,3233,45802,27211,20233,20321,47410,19313
660,31123,48001,27287,29670,2132,47514,48303,19432,9799,12320
661,42209,18837,45455,9697,13461,16704,785,35298,27752,6536
662,7305,33982,16042,14624,20137,33678,310,9808,12502,15040
663,9629,43124,49172,40633,21489,19070,2846,19989,23489,11478
664,22597,26305,5757,45895,44279,14610,14786,42159,49159,11569
665,33789,35257,13929,26532,27406,27224,5883,40644,27247,34409
666,37576,28685,24957,22355,6137,10956,16934,19308,4183,36469
667,10654,23383,45243,43965,12132,30888,31604,39806,35403,15760
668,22061,35509,47563,8321,14471,35068,26397,9082,44748,33649
669,12828,48913,19123,28328,43647,39894,44350,5903,6412,23617
670,32390,15412,12232,26271,3155,15825,46928,24882,25376,24159
671,28981,43351,8466,35120,5900,6014,36539,18360,29855,41139
672,20073,28280,46513,30750,25610,24393,30998,2816,24764,4400
673,28052,33893,42241,11273,25383,38042,47887,13614,8671,10612
674,6837,17034,16658,34789,39053,43530,7403,14593,22698,20142
675,14490,26609,4159,44027,12313,23391,36556,4651,13213,13500
676,8293,28598,30164,31614,45188,16622,17583,46796,12760,35309
677,18735,30656,13231,39584,1721,44499,42274,5430,13248,526
678,11882,26669,38037,44491,650,40958,29777,4022,45134,31847
679,9626,30723,24200,44941,15246,15044,8661,29026,21141,21561
680,18309,13094,42630,4792,3165,40080,23194,8450,34269,7861
681,22836,30241,39309,34072,49621,13952,6638,26996,21271,44633
682,40998,45171,43013,31251,34339,23289,41266,26573,34599,39600
683,42852,20160,36355,10169,30466,22533,11845,24720,12298,1290
684,10191,19363,48760,9871,8056,4579,25473,20562,43882,48309
685,35922,28236,40268,15754,9609,39732,23439,25817,18210,26452
686,28198,11295,11214,31313,29825,4089,18097,11755,18431,11429
687,10364,31509,8578,20453,9231,32771,36565,15782,26522,6050
688,31009,36169,12619,2792,9787,33347,1780,5950,10240,21160
689,21754,46727,27447,23866,33802,33141,20920,1263,19094,13303
690,724,11264,35117,42586,35062,19158,42258,8504,24812,22937
691,14275,11208,32926,39987,14967,16060,3525,30639,5119,24964
692,49372,49775,25445,14164,8114,999,18760,12826,13436,41578
693,45868,14474,20505,23791,46169,31751,41534,10481,26469,5455
694,44620,14535,17242,25120,9037,45235,17068,47488,39421,46252
695,18228,7237,35100,2373,1669,12789,42509,5744,29086,46614
696,31746,8354,1765,29523,15790,35093,3526,35223,23765,43533
697,20699,31736,32004,34989,23964,46648,27428,24963,17828,43249
698,44688,16318,13265,20310,20088,13390,7699,16320,3948,30752
699,12128,14889,30355,2703,18791,20512,29460,40884,43614,9530
700,723,28366,21324,22685,32194,2682,35294,35087,35593,7566
701,25708,12104,3314,8937,13768,39907,3048,6108,9093,48705
702,15617,21940,4000,8922,13515,10927,20214,8482,22506,37396
703,10361,23183,10837,3631,21396,45078,29033,28015,5784,39419
704,34953,4486,47139,3185,6947,31898,5485,41400,28204,23671
705,30310,28204,45238,11517,41156,30447,48988,35302,22193,6619
706,43930,31480,29388,41407,21846,14443,45543,46904,45862,19340
707,33648,24655,7100,1241,38882,28780,44340,17610,46631,14317
708,7779,40740,22530,22966,6289,39916,3481,15702,28999,2834
709,18765,42518,32594,8045,39791,29206,15141,36159,16247,15656
710,8388,20634,43342,5807,19965,40798,17527,10114,328,33793
711,39276,10736,1293,45448,41627,41513,41838,36316,35241,16342
712,11190,41108,27267,5385,10449,44548,13382,11548,3316,14891
713,9996,19413,2210,34987,40883,11624,41073,35474,21980,14517
714,36438,39572,30235,49920,32882,42139,47485,30684,18900,27949
715,30532,12587,25002,45528,46110,15434,49245,7873,38212,46043
716,3869,14630,32072,34554,29481,17590,4974,39928,4187,25906
717,9510,45930,37306,23887,33519,42105,36371,29961,47747,30259
718,22608,45389,24925,17021,28882,49069,25050,11031,34645,29701
719,15494,19155,14704,890,15567,20839,34546,9699,22655,4470
720,19610,24697,49627,21461,45778,5955,17151,14356,24628,28009
721,43169,33458,6532,44072,26376,42414,46702,33067,2958,2022
722,28554,21844,40997,21321,5108,20945,43355,28075,14826,23754
723,42222,4384,36294,33302,25392,37593,45743,46489,23185,13824
724,17241,20941,38182,27682,2679,40625,965,40438,28266,15009
725,15250,43232,21363,19540,25984,28088,32355,49316,11679,30788
726,35812,46229,38545,15230,48003,1042,41577,34846,7957,15553
727,956,22646,49920,19098,33583,2045,18122,27370,19567,8158
728,2204,35062,33559,9748,27437,18485,46346,10266,20712,17679
