idx,random_idx0,random_idx1,random_idx2,random_idx3,random_idx4,random_idx5,random_idx6,random_idx7,random_idx8,random_idx9
445,4610,7622,5025,950,4295,7423,5744,9875,1331,5396
446,6526,5932,747,4708,6992,10375,8050,4804,9886,2659
447,4134,10066,3598,2379,10701,6416,3092,3429,222,1688
448,925,3240,7472,3078,5571,73,9444,4901,10623,25
449,6127,8947,618,5013,3279,365,3262,10490,10455,10677
450,5678,3879,9529,6884,1593,4514,3721,5415,9022,8856
451,4136,9956,6225,5083,10342,1656,10801,9643,4471,250
452,6410,8596,2760,415,228,3714,3003,1833,7456,3933
453,1715,3648,10603,2067,1422,506,5340,2293,114,5266
454,3595,1653,7307,6953,1282,6491,9464,6948,10750,4160
455,5719,7124,1398,2488,10590,11075,4817,8451,10556,3595
456,6133,7897,5439,6471,10687,2722,3194,5344,3619,3988
457,8003,8617,4598,9097,9625,2131,10927,9880,5657,10952
458,1585,7910,249,2690,3837,5633,9940,981,8309,7423
459,11036,5380,376,4864,7787,5812,4570,1834,5785,1070
460,9972,849,3786,6210,4790,1092,5413,5620,5553,3678
461,8186,4255,3355,1476,2039,7797,3850,230,1238,10411
462,5748,2542,7772,10352,1284,2419,2707,9002,2320,5942
463,961,1429,8987,1388,7548,4159,7243,6557,2657,4834
464,1168,306,6034,6709,7219,3879,2659,7524,6630,3954
465,5837,3789,5640,10403,825,9735,805,7092,1661,460
466,7601,6563,10366,1038,9298,3638,3535,7591,8010,3203
467,71,10119,1132,8398,9980,7374,10853,5556,6654,2370
468,7247,3574,5574,4948,3754,6369,6861,141,11363,10651
469,815,5675,5407,10659,2890,11398,8616,8354,10033,5487
470,3815,5837,3499,8522,5704,2693,4014,7680,6059,2177
471,10911,5034,7591,7984,7708,9370,5760,5324,9448,9015
472,3217,6031,10251,1855,6063,8341,8823,5768,1180,5931
473,8673,2873,5569,4890,3096,1524,2467,10138,3263,887
474,6150,5253,2685,3611,4980,1478,5093,2501,7281,8206
475,5276,5338,4954,7219,5768,10483,4658,6687,5912,1227
476,8272,836,8679,196,10568,8883,4015,3344,2997,3130
477,10316,9395,7441,4987,3737,1308,583,4054,3669,3615
478,9041,5652,11086,1052,4013,7997,2197,8275,8300,10223
479,8560,7006,8300,11330,10174,2801,6054,3356,7480,119
480,4199,1800,10801,6932,1895,6581,3585,3639,7222,8912
481,7566,2741,8401,3355,3021,174,10049,7804,7996,2742
482,4670,1100,5177,4141,3170,4486,3237,3534,10473,5527
483,11350,5626,7011,6469,9363,6746,11306,2682,3888,9738
484,1998,4806,6125,2851,3462,768,1156,11083,1916,1490
485,10509,5047,3079,9770,4389,3203,7162,10565,8718,5165
486,4487,4703,2275,7157,5862,11211,873,328,5077,5139
487,1399,549,3149,10832,11240,9709,6503,100,4801,10281
488,8025,6678,9694,8109,6129,1454,5759,1198,1262,4891
489,6058,4433,6698,6260,4853,8149,9914,6056,10518,4681
490,7022,419,450,2313,10521,7697,2316,10957,9061,2203
491,4847,878,9388,10716,108,6967,23,9943,213,5564
492,6854,317,11082,672,1956,4919,11015,8477,7377,10054
493,4440,2940,3994,1226,6671,3656,5496,2908,857,6243
494,8298,6685,5002,1816,6920,10346,4830,6529,8484,206
495,1556,6660,8182,10000,1291,1677,2979,6368,10475,9855
496,11373,6712,5965,6456,7403,4799,5376,2644,1562,10373
497,3142,9253,5222,1697,7613,4915,10391,7406,3641,7233
498,4314,1041,9531,10253,9371,7844,8414,11229,2732,6307
499,10102,10499,10773,6295,10578,6224,9950,10862,6540,4310
500,7982,4290,5195,10413,10583,10550,2810,9522,1032,3566
501,1699,10609,8260,4365,2763,3121,3762,10067,7631,3282
502,10730,8548,10266,9279,8146,8103,53,9363,2316,9895
503,7094,702,11087,5351,1551,6155,10698,9243,3940,8769
504,6547,2618,541,11144,5283,3521,10935,4945,10896,7078
505,2068,7212,8073,1959,10546,2231,10308,7036,3320,7574
506,2212,4270,3186,2609,4836,9372,939,5222,10315,2534
507,1220,7540,10816,9684,11137,4614,527,5901,1861,9779
508,4127,781,10757,4020,4464,5269,9108,9554,489,4169
509,7626,230,6680,10537,3361,5503,10709,7056,5455,3974
510,2373,7997,5403,8993,7383,4022,950,5454,8195,53
511,7370,7059,11036,2830,9081,5558,6759,1585,2508,2532
512,4511,6960,2981,4197,6686,467,7337,3904,7878,9326
513,5545,945,6967,4861,11344,6386,7797,6430,7507,34
514,804,1622,9988,3853,10585,10208,7208,4015,6683,7010
515,4064,3922,6010,6886,6053,2827,2315,5885,9041,6222
516,2536,1986,2942,7481,2706,1079,11145,9366,4568,8869
517,9881,9631,5387,11155,635,7037,5229,3113,7514,2307
518,5830,4242,5068,9977,9327,6292,4079,11280,714,4852
519,4803,766,6664,10420,739,290,10410,9550,2493,5
520,6699,10640,1687,3319,6605,7808,10461,25,3420,475
521,9595,3439,2235,1022,7406,3778,7929,2029,6969,3457
522,11390,9946,8730,964,2636,4472,6923,7792,5670,7379
523,10780,5529,5251,8650,3925,1844,1092,9208,6058,3857
524,5822,1748,2749,8585,121,3297,2165,7693,11017,5633
525,11385,497,7961,2965,1948,10755,9707,1817,9820,560
526,6011,8469,11204,1050,2019,1739,1278,5728,270,5346
527,9438,11089,1125,2742,5434,4419,10444,10570,155,2693
528,2805,1119,1833,5399,8645,7600,9052,7731,7807,9849
529,1880,6002,10056,5203,9634,8928,8474,5471,5761,1906
530,10057,1284,7029,4172,8794,5076,5224,6539,2186,5820
531,6404,7909,6613,3221,9100,6063,3205,2382,9319,9764
532,4932,7015,2040,1051,1734,10835,3401,7522,996,8330
533,7691,4586,171,5380,10908,2738,1998,8639,5948,8661
534,10144,3437,1422,8880,4768,3360,8691,7944,2253,1635
535,9762,10593,10007,2441,3946,3075,10208,1532,10781,10538
536,5430,1467,8678,3347,7638,643,1978,9139,9453,7852
537,5203,9437,2828,8618,2290,5078,10922,4722,6355,10391
538,10708,7395,5271,6573,8090,6427,5717,1066,61,6960
539,6144,8376,6013,9317,4498,3509,10599,10989,7341,10545
540,2787,1435,813,3485,7340,7151,1140,8468,9538,123
541,2445,4989,461,3666,9000,3792,0,6214,5469,4650
542,6823,1838,6139,1322,2400,1424,1036,5754,8218,2756
543,2518,4567,4981,202,3817,5515,3852,3724,3558,5388
544,6243,11175,6899,7480,8863,4864,5129,3505,6003,8249
545,2174,9873,3507,3470,5923,7178,5069,7416,736,2365
546,5034,1880,4962,7024,7149,7152,5485,8189,1945,2098
547,8454,2508,7975,4637,9035,8278,6068,8664,3929,10531
548,8545,5222,2353,9630,926,1332,664,10606,482,2230
549,4925,2815,6376,7708,647,451,8097,4051,6318,8406
550,3228,6256,70,1962,4454,1034,2167,8196,4487,3742
551,2152,2357,1196,7196,11078,10757,10888,8501,7755,433
552,3694,6622,3068,5676,8875,5516,6571,3086,1068,3905
553,5934,496,8605,1155,1538,8032,4902,51,1237,5154
554,3847,3158,3025,10786,11208,392,8247,2436,6679,1128
555,1956,413,206,7151,4651,7137,6788,4633,9788,5349
556,7437,9084,2206,3779,48,6287,10592,9650,5321,8974
557,4429,587,2738,4831,5307,9368,6490,4589,5289,3315
558,2042,7091,6654,5594,8117,232,3150,4698,1072,3970
559,3011,1969,11262,5813,405,4279,3069,5131,6820,9226
560,1535,2936,9513,2048,10748,2924,10015,1659,6487,2780
561,2202,3832,2819,4325,117,5808,7865,3646,5078,3858
562,2487,6091,825,7396,701,8848,5999,6917,1520,5162
563,5308,2692,214,10808,6161,4722,4442,6661,1772,7817
564,3606,10633,1175,9947,8291,4455,1720,7976,1510,7707
565,7563,4371,10674,1729,6651,5395,8237,7183,7618,7930
566,9910,4763,4177,5096,6770,7304,5734,7077,2117,10725
567,4109,2546,867,1872,9746,4605,10628,1534,5704,6618
568,2733,426,423,6829,5316,1298,8011,1930,8146,4503
569,10488,3742,620,9012,5622,5519,9199,202,4050,2046
570,10554,1157,398,3594,9004,1795,4063,10085,7220,8148
571,9243,6579,7234,4626,1939,11088,11385,8728,2273,5350
572,1107,7259,716,3409,4886,3587,7577,3787,868,2342
573,313,3378,4264,9233,7124,505,1122,3610,4603,449
574,4061,4323,3441,2540,3926,2942,4249,10555,1935,8879
575,9508,4922,10795,8503,472,1399,4486,9931,6027,3997
576,10087,2134,2211,5694,1358,8904,1372,8059,8070,6379
577,8461,7705,10049,9108,7616,2894,2924,6619,4617,1346
578,9703,9553,9821,5882,8676,6431,1844,5560,1012,8108
579,7939,1200,5815,1963,7243,10009,8787,3299,4000,4605
580,8197,767,323,5524,4405,5856,2076,6282,6859,1115
581,10354,10521,9672,9073,3039,11259,2526,235,7632,9342
582,3491,9650,4376,2162,8508,9538,10942,3652,4313,8340
583,9065,6990,1058,6223,1089,3584,4582,10057,8152,10844
584,2192,5265,73,7555,6894,7453,698,11292,1877,333
585,6947,835,11146,5214,7834,2414,5939,11267,6364,2423
586,7213,10675,2380,1673,9350,4181,10546,4557,9212,3951
587,3591,3370,2686,2367,7702,7323,8185,2952,5473,4653
588,11070,4145,2037,4603,2661,7325,3336,11380,6621,3018
589,6816,7801,5953,6290,1555,1871,10502,1382,3639,4516
590,7544,1733,8946,9585,9881,4816,727,4907,5027,432
591,10440,3309,10118,8368,3647,1882,10776,1082,4103,2975
592,7055,9286,9599,3172,9030,1899,5697,11015,2961,5776
593,11378,10353,1507,9027,11342,8522,1596,5769,1825,10213
594,633,7734,5362,2622,5215,3880,3880,4554,1432,4081
595,3995,8798,4967,3615,8926,3338,4177,5100,1883,1171
596,11228,4518,8416,212,1622,7900,1449,5466,55,1713
597,9522,1554,8873,8547,8485,3617,7937,9708,8600,921
598,8697,2551,8181,6715,10255,8919,6147,2050,9314,6141
599,3240,8744,2838,4328,3989,11359,9578,960,5346,1948
600,11175,1321,23,1533,9429,8524,10186,2857,5010,2833
601,10774,7900,7262,3120,8473,9631,8710,3958,4819,2069
602,2896,7172,11014,2184,9279,5386,511,7345,6137,3786
603,377,10412,4091,8082,2178,10173,10679,5671,7924,1765
604,728,8535,10027,3606,8380,4974,8088,10744,628,6377
605,10980,7281,3477,4292,3581,10721,2574,7167,9266,9580
606,8965,4064,7319,6961,4737,9887,4753,10070,6103,2145
607,4813,3596,3205,8580,7291,1702,5947,10334,7115,2078
608,1062,9168,2467,3869,3709,2497,349,9354,10267,4
609,4649,5247,2473,7251,5382,567,3095,5971,10894,9740
610,3397,2372,8958,7565,5641,7056,6052,6117,1364,5338
611,5564,6406,204,1564,2052,750,5174,1558,6331,5063
612,2207,1458,5837,7787,2462,10348,1761,4592,10493,1788
613,3814,7290,1023,2701,8813,9678,5931,2796,5892,9495
614,4152,8936,6442,4908,10904,2636,3886,9319,4259,2983
615,7050,9907,4968,9800,572,9233,5119,5429,8219,867
616,100,6146,1731,944,9313,454,10795,10671,10276,9600
617,5885,5532,1265,3745,10919,4622,8354,7420,661,6082
618,6141,7099,7704,9739,8330,9456,4598,472,10178,5771
619,8837,8830,3678,1434,3557,5195,6241,10701,8210,702
620,5503,4061,4128,4288,7083,9859,7642,6367,3381,1893
621,1848,3683,3047,2054,1308,6067,5184,7600,9468,1605
622,4324,4741,11273,4934,11054,3054,10440,4111,2473,4926
623,8577,11017,4289,819,3745,6828,1045,10843,2559,7006
624,2924,4728,10262,5045,8770,6078,8189,9479,6809,5588
625,6922,9581,9045,7773,3098,4789,7284,7897,7223,9949
626,1839,5503,8854,3603,10384,2460,8231,8972,11365,9499
627,7162,3517,1251,232,2429,1556,9272,1758,9540,871
628,7423,5273,8746,9664,4475,7227,5889,2899,3137,10392
629,597,774,9524,3634,2655,4972,10799,11202,10804,4040
630,11345,5897,9548,11047,2700,5849,5585,5012,9571,5781
631,8561,2479,4272,9500,2996,10243,3033,821,4855,8811
632,6258,9090,2470,7949,10395,10093,9932,4605,5464,193
633,148,9217,576,2525,10537,5241,9506,3961,19,10358
634,3642,4457,953,8599,9941,3881,7443,450,8051,4490
635,8612,3935,8116,7395,54,1224,8305,11255,7304,5173
636,3950,3984,85,6220,8833,2917,2672,5048,10626,2299
637,5039,1593,3538,8856,1489,1672,10871,1293,4280,3321
638,6813,11041,8154,10069,5899,1400,7868,5463,3963,1470
639,3706,2521,4161,3777,4446,2997,9609,7321,7489,837
640,921,10619,9136,1468,526,4712,10674,5693,11043,7579
641,10003,8435,2827,614,4713,587,3403,5057,5115,7134
642,6346,2600,5040,3675,1161,5498,9027,252,7082,3451
643,7591,2691,886,9359,7876,3498,7197,3617,4475,8710
644,5982,3826,4614,51,10991,2698,6368,3283,7216,10796
645,7124,2533,5750,9871,8692,2079,10827,4808,10163,9930
646,5277,915,4382,8243,2416,132,8179,2500,10291,7590
647,2904,1182,4433,2837,10443,9634,9757,5909,5086,5238
648,8179,323,8499,794,2372,7094,1891,3519,317,4107
649,4158,7096,8784,10015,9199,10013,6335,5726,4479,7770
650,4377,7116,7651,9194,433,6958,2855,3997,6861,5977
651,10598,2220,3132,11186,4941,4411,6257,1736,397,4481
652,7499,11146,2404,4545,7683,10452,1485,4770,8121,10867
653,10460,359,5000,11073,56,3374,7481,2219,565,8389
654,7443,11137,4297,2711,5326,7583,2941,7115,8979,10285
655,1139,3087,5674,8879,594,1500,1181,7749,5783,5935
656,8993,528,4940,7113,10047,10930,1819,1858,6497,4944
657,4270,4238,3618,8659,2853,6934,4009,5201,10308,7795
658,7597,9677,1323,6492,6766,9294,6287,3336,10697,208
659,10310,358,8889,2452,5312,7779,2242,2129,10321,4583
660,6618,7097,5765,3878,4162,2159,2442,2657,1241,2547
661,1441,1011,7340,10075,1371,402,5407,11151,3292,2781
662,10168,3736,1090,481,10535,9883,6623,2270,2880,596
663,3181,11040,2286,3008,2870,738,1061,2873,6508,6753
664,4971,4188,1476,6198,5545,1664,295,9964,8553,3126
665,4263,10472,5529,4251,10297,4517,5541,628,4243,6021
666,8696,11286,629,10579,9722,10301,4746,2761,8034,1185
667,1151,5981,10310,6301,1078,6080,8522,4262,3345,4060
668,2870,8042,9062,6142,1614,6827,3831,9367,6789,9145
669,5462,5487,3953,5251,7582,3838,10302,7076,4749,11137
670,11194,338,11106,1457,10452,903,5064,7732,5696,9400
671,4611,4549,10151,9374,820,5702,916,9409,8155,10928
672,2834,10545,3067,4803,5889,1209,10943,10645,3601,2280
673,1499,4838,2464,3587,989,10946,1478,11351,4013,3574
674,2182,3205,9509,5944,7565,10806,10314,8367,2630,10640
675,10315,8639,5017,9000,2739,5525,2765,10110,7471,1654
676,8636,5064,5205,424,10259,720,10294,4994,1816,7307
677,9968,5519,9584,1525,10663,4549,4293,4640,6260,7826
678,3574,9524,5833,2011,9047,8583,9976,9184,8096,4679
679,9440,4302,1098,5152,5482,9358,9126,9395,7537,11130
680,11083,1511,2415,5410,1202,5193,1253,6314,7750,7974
681,2756,9423,10273,1078,9948,3157,7115,1149,2579,10628
682,5811,396,4370,368,5521,3967,2462,10029,10181,3306
683,4509,2601,2736,11285,447,5733,4618,8444,2980,1935
684,5445,9596,7376,9597,3327,3058,9004,4551,6474,8632
685,11,2032,4545,3002,4723,3224,9719,5151,932,10768
686,5413,5216,11075,8001,4812,7768,2816,5293,10447,19
687,5965,4153,10022,5035,3479,9545,669,9640,8852,9148
688,5285,2511,4310,9014,202,2118,7686,2678,6902,3
689,6586,9663,4500,3551,2810,9006,4759,10654,6754,11249
690,10984,10937,710,1198,2672,7558,6551,5481,3690,7506
691,4703,8162,2740,8015,5762,3681,2027,11181,8771,1575
692,7285,4467,3998,192,1523,10970,7132,631,5340,9160
693,1729,8189,4758,10255,7204,3034,3635,5073,6829,584
694,9521,11053,10382,4068,3302,6989,7841,7582,2207,6325
695,1704,4870,2554,8053,5850,45,2590,7935,10324,6168
696,6987,7345,4810,8136,11376,800,6374,807,725,7806
697,3643,6669,3828,3746,5685,3981,5072,5702,5477,5203
698,7780,2786,10544,6257,2712,128,7728,10856,4247,6681
699,7904,2184,7186,11083,3056,4570,6729,2423,10399,490
700,5627,6241,10075,6774,5640,7126,7752,7717,5007,2079
701,5726,1206,4482,6431,3748,4183,4613,3230,8776,9752
702,247,10770,4330,6299,11070,28,8137,2326,1943,7292
703,2943,8466,10225,6083,8053,11015,63,576,3518,3066
704,6134,2050,7306,7775,971,9578,1537,11223,10376,7756
705,61,6743,9564,5510,4147,4456,2807,9129,4417,7959
706,2221,4207,3630,4026,11204,4674,10608,59,1885,7228
707,4417,2121,5800,4491,6225,3005,1376,6885,9893,689
708,3125,7441,10625,1709,9967,1896,7681,656,3353,852
709,869,7304,4324,3654,9701,1829,5957,2992,8173,968
710,308,2914,3152,5169,1994,10232,8648,1989,9869,2293
711,2812,8168,7712,8065,1504,1049,9419,5190,4868,9888
712,10481,8862,11257,9522,2848,7268,95,5195,1129,5422
713,2705,9114,10314,10265,2164,141,1204,606,10329,9607
714,1927,11363,1200,5446,5015,9645,4438,1025,1133,3227
715,11248,9000,3418,6497,1858,10492,3311,2884,2860,10862
716,2980,6505,8428,7501,1539,516,4422,11036,2107,849
717,11131,1783,1449,2828,8385,10731,9959,4486,9873,29
718,1725,1264,10605,5581,4473,3834,1686,1508,3581,10621
719,10944,5660,1207,10041,9838,10833,7006,8983,2500,722
720,4646,6476,6841,1716,3128,3249,11139,6847,291,4055
721,6763,8938,9421,6765,10746,3257,2259,4082,8508,2140
722,6574,2581,9134,5590,1044,6059,2886,1356,6701,1275
723,9612,6152,9320,5875,5852,8528,1467,8943,4234,8079
724,6494,10200,8991,453,9083,2198,2640,5435,2378,1245
725,9373,6371,4037,4589,5291,2544,7915,3642,6611,1736
726,7749,5065,10834,3469,8977,10665,1448,3565,4789,3366
727,770,8050,10440,2703,4151,2805,4644,5833,4701,11063
728,3580,6437,1031,7407,2354,6173,6414,8393,3410,339
729,8722,4766,6544,4846,8248,2152,3787,3813,8101,10294
730,7427,143,8348,3418,4306,677,3964,6305,3360,5197
731,4308,10990,272,4119,7416,9125,3543,4161,10916,8196
732,706,8632,3545,6840,465,10290,8555,119,10679,6601
733,8532,3411,7555,1486,6248,1006,8181,2151,9047,8135
734,7311,6235,10267,233,1324,8112,4335,8248,3977,3150
735,4022,1103,4242,3749,5066,1091,924,4815,443,3270
736,11289,1337,5088,11130,6096,10907,11299,9764,11082,7918
737,3151,4844,774,2551,10056,5742,6148,4920,1489,11316
738,1502,5464,3585,10100,6527,4237,1678,10181,11086,2252
739,398,4820,9295,9912,2987,4659,2033,7006,1393,11090
740,11156,9147,10737,7262,10676,9251,6962,3157,4735,9453
741,895,2022,3039,7873,8452,1340,5334,8832,3061,3477
742,1129,9222,9681,7850,6309,4850,5042,6255,207,707
743,10398,6420,1002,8474,4108,146,9984,4055,7436,5828
744,9852,3103,8452,2111,10523,2210,1770,4138,8596,2322
745,10152,2814,4331,10217,8280,410,2967,348,8238,6221
746,6409,7927,5129,10093,3773,5104,7743,4718,2231,7866
747,9739,1459,10421,1979,2153,813,10067,6896,2277,1143
748,7802,4768,8408,9259,4553,2112,11050,297,10921,6677
749,8952,40,5176,5406,11160,11004,7923,3156,6306,4461
750,3182,9679,9668,1866,920,8426,3087,7087,1565,3730
751,6884,3678,2999,3129,1693,10845,8613,8243,4742,9977
752,9979,6319,5554,1431,9912,3144,6768,8486,10015,5466
753,4871,659,10744,6839,10870,2866,3672,4603,4057,10053
754,5213,2783,6435,8158,8768,5480,11240,9131,7014,6623
755,1878,2934,6907,9113,7401,8401,1173,7339,1530,4643
756,3135,5174,10659,3502,1765,4629,1187,5881,5584,3192
757,8302,5028,6872,2534,2327,7429,3876,4725,7825,5404
758,5160,7934,8358,5892,1641,11354,7716,4025,9390,2601
759,9276,1654,7608,121,6019,3753,6467,2091,5170,5066
760,2446,8807,8850,9754,224,7862,7192,942,9229,1133
761,5424,10212,6528,10626,8582,4294,1153,3025,8067,5798
762,9974,4954,148,11108,5220,6255,7713,1862,10773,9018
763,2871,9704,8130,3336,1124,4006,755,9099,7955,5684
764,3258,5667,5986,2354,1366,6797,1590,6375,64,3662
765,6835,9027,3993,5692,271,7866,6751,6822,2842,8315
766,5048,3906,1486,2250,2190,8630,6160,4243,11061,7429
767,4419,11374,5540,3830,7262,5912,10605,3865,5257,4077
768,3809,475,11303,6996,1937,8691,8542,4343,3100,1953
769,9146,6497,4750,8793,548,9964,11331,10815,6810,8586
770,8514,4070,4288,7586,9285,6128,7660,2119,9787,156
771,4917,3746,554,5041,10764,7136,3080,9664,3034,5651
772,9701,5407,9611,4300,4253,7280,11214,10576,11049,6189
773,9264,7595,5480,44,6217,9748,2507,6240,6447,7719
774,565,4525,6612,7047,326,6081,10367,7912,3702,5137
775,10239,3206,8184,8188,3676,3368,6343,936,11073,747
776,3588,9102,7012,7594,4621,7016,1060,3427,249,1802
777,1739,10161,5938,3096,1374,1876,7375,9236,8635,7424
778,7138,5116,6038,4032,8263,1159,10978,6016,10235,5187
779,4678,1181,6580,213,3474,5777,9127,1705,11344,10335
780,7579,3102,605,3850,9359,8647,2728,2264,4518,1118
781,4849,1148,6031,4884,10486,3209,857,9330,1522,10586
782,238,762,7518,2056,10508,3112,8016,10684,8325,8847
783,4568,7376,1620,9099,9134,9180,4557,8233,4998,3367
784,2436,7796,8801,761,1296,4097,7450,5771,1551,5848
785,4432,1094,4961,10833,389,4052,3422,8576,3726,4489
786,2464,4611,1163,1878,1669,8586,3361,9110,6286,10653
787,5431,7764,2130,1200,3190,7309,9049,5425,771,6014
788,9339,7195,2340,9034,6109,9551,6624,3658,10040,1345
789,6051,7598,5941,7038,5722,3927,3757,8403,3466,1178
790,985,6761,2096,8595,5000,8782,5127,10416,7157,78
791,10535,2433,9053,4944,1580,9349,2410,2163,1549,1657
792,5242,9554,9846,2044,329,9120,8877,7652,3116,7018
793,2815,9658,10434,737,1787,4998,3653,6633,9477,9554
794,9471,9809,5752,210,1433,172,6007,9648,7199,7683
795,10018,4034,997,2088,10829,1304,5173,10921,4300,5882
796,9775,5435,8438,6446,3951,9058,11081,8195,10646,286
797,7885,581,8274,3600,8225,1695,10259,828,395,2732
798,9000,11358,6729,7905,9756,2630,8746,11252,2085,1996
799,4483,7287,3719,11206,8620,1477,4779,7016,2072,10382
800,6588,10959,10610,8831,957,6058,2852,3275,2548,2688
801,6341,5388,971,7959,2807,7114,1015,10127,8998,10100
802,9432,5946,7024,2885,9067,5675,9525,4480,5367,5792
803,6711,3508,3225,791,2692,11272,6929,2076,6012,7459
804,10871,6528,9061,5591,10306,9168,7399,10869,6298,9261
805,4408,2757,5656,10065,3537,1870,2382,3265,3655,2792
806,8468,4021,2196,946,4798,8804,8579,10241,11188,2627
807,6514,4358,9665,561,7941,10915,9251,3721,8315,4831
808,2120,9610,8390,3861,9024,393,4939,4053,414,6712
809,249,7496,10900,3757,3321,3298,6640,281,3174,2430
810,2906,3269,5706,5533,10806,3749,7271,4046,7829,8606
811,1374,2963,8790,9075,3551,10654,10038,5087,877,8132
812,4255,9514,2879,867,7331,5221,7154,2123,626,8383
813,8630,10069,11048,6421,4451,9642,4515,9520,3386,9493
814,5663,10890,4984,7893,5114,1156,3600,3084,3966,2562
815,1933,10518,9918,9442,6994,4932,1921,4312,4675,3965
816,387,10311,10268,8148,3650,707,10229,4083,1126,2991
817,37,4363,2802,10216,1902,10121,2555,9921,332,3666
818,9753,8878,3303,4704,2244,6848,6826,2209,4995,1787
819,724,6887,2003,4655,10549,446,7999,5143,461,1771
820,3298,11108,5366,5630,1189,10120,6428,4660,2744,8957
821,11069,4966,3121,114,1791,6181,9058,588,1402,5435
822,10004,1194,3306,358,9075,10263,9437,2504,2943,740
823,1137,9151,3583,10330,8963,3841,7668,1246,6599,8351
824,2945,4349,2858,9494,8241,4918,5809,3718,10986,9508
825,10369,162,6248,2740,19,2657,5054,162,4805,4420
826,2667,4689,3017,4422,7697,8711,5687,6960,58,6185
827,2135,5203,7668,9728,7179,11019,7505,5142,7733,7999
828,7506,4864,9212,2523,10202,6105,239,6057,2679,8623
829,1687,856,6853,1749,7535,7278,10397,7456,7469,5505
